ID,User,Email,Phone,Tags,Extra data,Registered At,Last Login,City,Currency,Balance,Reg. finished,Identity,Location,Disabled,Deleted,Last deposit,Status
PL14598,pieter_zulu23,pieter_zulu23@example.co.za,+27822794503,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,462.86,TRUE,9304275123081,Android App,FALSE,FALSE,2026-05-15,Active
PL14599,zama_khumalo45,zama_khumalo45@example.co.za,+27603627293,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Potchefstroom,ZAR,2191.09,TRUE,0412275123081,Potchefstroom Branch,FALSE,FALSE,2026-05-15,Active
PL14600,naledi_khumalo14,naledi_khumalo14@example.co.za,+27604346813,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,260.1,TRUE,7401045123081,Pretoria Branch,FALSE,FALSE,2026-05-15,Active
PL14601,pieter_khumalo43,pieter_khumalo43@example.co.za,+27713641129,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Johannesburg,ZAR,1459.63,TRUE,9610105123081,Android App,FALSE,FALSE,2026-05-15,Active
PL14602,david_zulu80,david_zulu80@example.co.za,+27606988232,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,2498.77,TRUE,8902245123081,Potchefstroom Branch,FALSE,FALSE,2026-05-15,Active
PL14603,zama_smith84,zama_smith84@example.co.za,+27719710827,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Potchefstroom,ZAR,2240.01,TRUE,8704055123081,Web Portal,FALSE,FALSE,2026-05-15,Active
PL14604,thabo_botha97,thabo_botha97@example.co.za,+27716389490,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Potchefstroom,ZAR,2011.91,TRUE,0702065123081,Pretoria Branch,FALSE,FALSE,2026-05-15,Active
PL14605,naledi_mokoena45,naledi_mokoena45@example.co.za,+27609809853,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,2440.6,TRUE,9302205123081,Mobile App,FALSE,FALSE,2026-05-15,Active
PL14606,michael_zulu20,michael_zulu20@example.co.za,+27713512481,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Johannesburg,ZAR,2940.22,TRUE,8609025123081,Android App,FALSE,FALSE,2026-05-15,Active
PL14607,naledi_mokoena17,naledi_mokoena17@example.co.za,+27716941290,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,2451.05,TRUE,8708125123081,Mobile App,FALSE,FALSE,2026-05-15,Active
PL14608,naledi_khumalo37,naledi_khumalo37@example.co.za,+27822035232,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,1623.98,TRUE,0506265123081,Web Portal,FALSE,FALSE,2026-05-15,Active
PL14609,michael_smith87,michael_smith87@example.co.za,+27824230117,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Potchefstroom,ZAR,2343.2,TRUE,8307265123081,Android App,FALSE,FALSE,2026-05-15,Active
PL14610,johan_mokoena63,johan_mokoena63@example.co.za,+27607374837,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,1231.48,TRUE,9109185123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL14611,sipho_ndlovu95,sipho_ndlovu95@example.co.za,+27823171379,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,883.71,TRUE,0504065123081,Web Portal,FALSE,FALSE,2026-05-15,Active
PL14612,thabo_zulu96,thabo_zulu96@example.co.za,+27821953299,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Cape Town,ZAR,262.7,TRUE,8908105123081,Android App,FALSE,FALSE,2026-05-15,Active
PL14613,pieter_ndlovu76,pieter_ndlovu76@example.co.za,+27609520135,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,2323.27,TRUE,0604115123081,Web Portal,FALSE,FALSE,2026-05-15,Active
PL14614,zama_khumalo15,zama_khumalo15@example.co.za,+27711753432,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Potchefstroom,ZAR,438.8,TRUE,9910035123081,Android App,FALSE,FALSE,2026-05-15,Active
PL14615,sarah_botha10,sarah_botha10@example.co.za,+27825046854,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Cape Town,ZAR,616.05,TRUE,9901125123081,Mobile App,FALSE,FALSE,2026-05-15,Active
PL14616,johan_mokoena55,johan_mokoena55@example.co.za,+27711359691,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,2190.75,TRUE,0610065123081,Mobile App,FALSE,FALSE,2026-05-15,Active
PL14617,zama_zulu43,zama_zulu43@example.co.za,+27825443102,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Potchefstroom,ZAR,343.61,TRUE,7208285123081,Web Portal,FALSE,FALSE,2026-05-15,Active
PL14618,david_khumalo16,david_khumalo16@example.co.za,+27824874453,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,2527.8,TRUE,8604075123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL14619,johan_smith12,johan_smith12@example.co.za,+27827059164,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,117.24,TRUE,0312265123081,Web Portal,FALSE,FALSE,2026-05-15,Active
PL14620,johan_khumalo12,johan_khumalo12@example.co.za,+27713644571,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,558.11,TRUE,7512245123081,Android App,FALSE,FALSE,2026-05-15,Active
PL14621,zama_khumalo62,zama_khumalo62@example.co.za,+27716853905,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Johannesburg,ZAR,2736.63,TRUE,7205075123081,Web Portal,FALSE,FALSE,2026-05-15,Active
PL14622,sipho_smith63,sipho_smith63@example.co.za,+27823597159,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Johannesburg,ZAR,2792.81,TRUE,7403125123081,Pretoria Branch,FALSE,FALSE,2026-05-15,Active
PL14623,johan_van der merwe78,johan_van der merwe78@example.co.za,+27711946591,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Cape Town,ZAR,2437.43,TRUE,6809145123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL14624,sarah_mokoena76,sarah_mokoena76@example.co.za,+27603308971,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Potchefstroom,ZAR,2974.0,TRUE,0605155123081,Potchefstroom Branch,FALSE,FALSE,2026-05-15,Active
PL14625,johan_mokoena82,johan_mokoena82@example.co.za,+27823663963,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,1666.34,TRUE,8403255123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL14626,naledi_van der merwe90,naledi_van der merwe90@example.co.za,+27821890220,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,919.24,TRUE,7412025123081,Android App,FALSE,FALSE,2026-05-15,Active
PL14627,thabo_van der merwe33,thabo_van der merwe33@example.co.za,+27829065876,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Potchefstroom,ZAR,2185.44,TRUE,8507285123081,Web Portal,FALSE,FALSE,2026-05-15,Active
PL14628,naledi_khumalo66,naledi_khumalo66@example.co.za,+27824262705,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,709.13,TRUE,8101085123081,Mobile App,FALSE,FALSE,2026-05-15,Active
PL14629,sarah_ndlovu16,sarah_ndlovu16@example.co.za,+27823693938,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,1199.98,TRUE,9508195123081,Potchefstroom Branch,FALSE,FALSE,2026-05-15,Active
PL14630,david_van der merwe48,david_van der merwe48@example.co.za,+27829250916,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Cape Town,ZAR,659.92,TRUE,7212115123081,Android App,FALSE,FALSE,2026-05-15,Active
PL14631,pieter_smith36,pieter_smith36@example.co.za,+27609577817,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,757.77,TRUE,9403045123081,Mobile App,FALSE,FALSE,2026-05-15,Active
PL14632,thabo_mokoena48,thabo_mokoena48@example.co.za,+27824330930,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,2914.2,TRUE,8110115123081,Android App,FALSE,FALSE,2026-05-15,Active
PL14633,johan_mokoena82,johan_mokoena82@example.co.za,+27823541741,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,2877.12,TRUE,8708085123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL14634,sarah_mokoena62,sarah_mokoena62@example.co.za,+27825063110,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,1776.65,TRUE,8507165123081,Mobile App,FALSE,FALSE,2026-05-15,Active
PL14635,johan_van der merwe99,johan_van der merwe99@example.co.za,+27606549567,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,1269.9,TRUE,7702275123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL14636,pieter_zulu81,pieter_zulu81@example.co.za,+27826534489,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,2105.39,TRUE,0103085123081,Android App,FALSE,FALSE,2026-05-15,Active
PL14637,david_zulu87,david_zulu87@example.co.za,+27825056697,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Johannesburg,ZAR,1295.58,TRUE,9808155123081,Android App,FALSE,FALSE,2026-05-15,Active
PL14638,sarah_mokoena97,sarah_mokoena97@example.co.za,+27719181335,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Potchefstroom,ZAR,875.65,TRUE,6604055123081,Malvern Branch,FALSE,FALSE,2026-05-15,Active
PL14639,david_mokoena99,david_mokoena99@example.co.za,+27713428664,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Cape Town,ZAR,2369.83,TRUE,8010145123081,Android App,FALSE,FALSE,2026-05-15,Active
PL14640,david_zulu48,david_zulu48@example.co.za,+27716192223,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Potchefstroom,ZAR,2558.76,TRUE,8412285123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL14641,sarah_smith78,sarah_smith78@example.co.za,+27826247349,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Cape Town,ZAR,1387.27,TRUE,8712285123081,Pretoria Branch,FALSE,FALSE,2026-05-15,Active
PL14642,thabo_van der merwe46,thabo_van der merwe46@example.co.za,+27604341304,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Johannesburg,ZAR,747.92,TRUE,8511245123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL14643,pieter_khumalo14,pieter_khumalo14@example.co.za,+27606687620,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,1076.58,TRUE,7303275123081,Web Portal,FALSE,FALSE,2026-05-15,Active
PL14644,naledi_zulu71,naledi_zulu71@example.co.za,+27604039699,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Cape Town,ZAR,2898.39,TRUE,7706135123081,Malvern Branch,FALSE,FALSE,2026-05-15,Active
PL14645,sipho_zulu56,sipho_zulu56@example.co.za,+27828869560,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Potchefstroom,ZAR,272.84,TRUE,6501275123081,White River Branch,FALSE,FALSE,2026-05-15,Active
PL14646,zama_zulu44,zama_zulu44@example.co.za,+27719666866,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Potchefstroom,ZAR,2431.02,TRUE,8411175123081,Web Portal,FALSE,FALSE,2026-05-15,Active
PL14647,david_smith44,david_smith44@example.co.za,+27829108664,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Potchefstroom,ZAR,1869.95,TRUE,9601075123081,Malvern Branch,FALSE,FALSE,2026-05-15,Active
PL14648,johan_botha79,johan_botha79@example.co.za,+27822487144,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,936.49,TRUE,6806095123081,Android App,FALSE,FALSE,2026-05-15,Active
PL14649,michael_van der merwe30,michael_van der merwe30@example.co.za,+27822229380,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,2255.77,TRUE,7606165123081,Pretoria Branch,FALSE,FALSE,2026-05-15,Active
PL14650,michael_van der merwe36,michael_van der merwe36@example.co.za,+27826599095,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,1561.72,TRUE,7709285123081,Mobile App,FALSE,FALSE,2026-05-15,Active
PL14651,zama_botha12,zama_botha12@example.co.za,+27829071664,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,651.14,TRUE,8708105123081,Potchefstroom Branch,FALSE,FALSE,2026-05-15,Active
PL14652,zama_mokoena70,zama_mokoena70@example.co.za,+27601533017,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Potchefstroom,ZAR,2037.51,TRUE,7003245123081,Pretoria Branch,FALSE,FALSE,2026-05-15,Active
PL14653,zama_zulu52,zama_zulu52@example.co.za,+27719454840,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,2648.56,TRUE,7904035123081,Pretoria Branch,FALSE,FALSE,2026-05-15,Active
PL14654,sipho_smith94,sipho_smith94@example.co.za,+27717395416,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Cape Town,ZAR,2235.33,TRUE,9806085123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL14655,thabo_mokoena19,thabo_mokoena19@example.co.za,+27828372764,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Cape Town,ZAR,1306.88,TRUE,7010045123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL14656,sipho_khumalo91,sipho_khumalo91@example.co.za,+27604424410,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,523.08,TRUE,7406025123081,Android App,FALSE,FALSE,2026-05-15,Active
PL14657,naledi_van der merwe18,naledi_van der merwe18@example.co.za,+27824423380,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Johannesburg,ZAR,937.74,TRUE,9304165123081,Randburg Branch,FALSE,FALSE,2026-05-15,Active
PL14658,zama_khumalo21,zama_khumalo21@example.co.za,+27713702528,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,919.25,TRUE,8603115123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL14659,sarah_van der merwe67,sarah_van der merwe67@example.co.za,+27716249528,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,1959.6,TRUE,9211255123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL14660,david_smith41,david_smith41@example.co.za,+27604381591,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Potchefstroom,ZAR,311.87,TRUE,9312015123081,Web Portal,FALSE,FALSE,2026-05-15,Active
PL14661,sipho_ndlovu16,sipho_ndlovu16@example.co.za,+27609954915,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Johannesburg,ZAR,2061.65,TRUE,8610035123081,Android App,FALSE,FALSE,2026-05-15,Active
PL14662,michael_mokoena55,michael_mokoena55@example.co.za,+27822865311,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,544.49,TRUE,7405015123081,Android App,FALSE,FALSE,2026-05-15,Active
PL14663,naledi_zulu26,naledi_zulu26@example.co.za,+27608382772,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,465.63,TRUE,7808225123081,Android App,FALSE,FALSE,2026-05-15,Active
PL14664,johan_zulu44,johan_zulu44@example.co.za,+27823363589,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,2461.74,TRUE,7608225123081,Mobile App,FALSE,FALSE,2026-05-15,Active
PL14665,zama_smith73,zama_smith73@example.co.za,+27608357183,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,2818.6,TRUE,0508135123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL14666,sipho_botha85,sipho_botha85@example.co.za,+27715134995,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,1135.11,TRUE,8104205123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL14667,michael_mokoena30,michael_mokoena30@example.co.za,+27824422907,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,2717.51,TRUE,9307225123081,Mobile App,FALSE,FALSE,2026-05-15,Active
PL14668,pieter_van der merwe68,pieter_van der merwe68@example.co.za,+27608822043,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Potchefstroom,ZAR,2442.48,TRUE,9903215123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL14669,zama_zulu88,zama_zulu88@example.co.za,+27606632126,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,2455.96,TRUE,9802195123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL14670,david_botha74,david_botha74@example.co.za,+27829107198,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,489.0,TRUE,9007085123081,Potchefstroom Branch,FALSE,FALSE,2026-05-15,Active
PL14671,sipho_mokoena21,sipho_mokoena21@example.co.za,+27822462163,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,1267.9,TRUE,8104215123081,Mobile App,FALSE,FALSE,2026-05-15,Active
PL14672,naledi_mokoena63,naledi_mokoena63@example.co.za,+27712024093,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Cape Town,ZAR,325.16,TRUE,8601165123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL14673,david_smith44,david_smith44@example.co.za,+27603617355,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Potchefstroom,ZAR,2838.15,TRUE,9007065123081,Mobile App,FALSE,FALSE,2026-05-15,Active
PL14674,michael_van der merwe13,michael_van der merwe13@example.co.za,+27606306839,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Potchefstroom,ZAR,2858.68,TRUE,9401285123081,Mobile App,FALSE,FALSE,2026-05-15,Active
PL14675,thabo_khumalo38,thabo_khumalo38@example.co.za,+27824744527,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Johannesburg,ZAR,1911.96,TRUE,6907185123081,Mobile App,FALSE,FALSE,2026-05-15,Active
PL14676,sipho_botha26,sipho_botha26@example.co.za,+27605812195,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,1520.84,TRUE,8009245123081,Mobile App,FALSE,FALSE,2026-05-15,Active
PL14677,pieter_khumalo69,pieter_khumalo69@example.co.za,+27827090836,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Potchefstroom,ZAR,580.74,TRUE,8303225123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL14678,johan_botha50,johan_botha50@example.co.za,+27823630427,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Cape Town,ZAR,2567.51,TRUE,9104275123081,Android App,FALSE,FALSE,2026-05-15,Active
PL14679,thabo_van der merwe97,thabo_van der merwe97@example.co.za,+27601526742,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Potchefstroom,ZAR,765.33,TRUE,0507285123081,Web Portal,FALSE,FALSE,2026-05-15,Active
PL14680,pieter_zulu94,pieter_zulu94@example.co.za,+27711888886,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Potchefstroom,ZAR,2246.34,TRUE,9709195123081,Mobile App,FALSE,FALSE,2026-05-15,Active
PL14681,zama_mokoena94,zama_mokoena94@example.co.za,+27822470194,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Potchefstroom,ZAR,2243.75,TRUE,7909125123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL14682,zama_mokoena31,zama_mokoena31@example.co.za,+27712363986,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,1786.5,TRUE,6912065123081,Mobile App,FALSE,FALSE,2026-05-15,Active
PL14683,naledi_van der merwe36,naledi_van der merwe36@example.co.za,+27608518732,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Cape Town,ZAR,1505.86,TRUE,6812245123081,Potchefstroom Branch,FALSE,FALSE,2026-05-15,Active
PL14684,pieter_ndlovu65,pieter_ndlovu65@example.co.za,+27712282743,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Johannesburg,ZAR,449.32,TRUE,9502235123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL14685,zama_van der merwe50,zama_van der merwe50@example.co.za,+27711825721,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,424.88,TRUE,6705145123081,Mobile App,FALSE,FALSE,2026-05-15,Active
PL14686,pieter_khumalo62,pieter_khumalo62@example.co.za,+27609747309,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,2730.01,TRUE,7104285123081,Web Portal,FALSE,FALSE,2026-05-15,Active
PL14687,pieter_khumalo78,pieter_khumalo78@example.co.za,+27607190444,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,1105.88,TRUE,6709145123081,Web Portal,FALSE,FALSE,2026-05-15,Active
PL14688,david_smith65,david_smith65@example.co.za,+27604227447,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Potchefstroom,ZAR,1982.55,TRUE,6509145123081,Potchefstroom Branch,FALSE,FALSE,2026-05-15,Active
PL14689,johan_zulu32,johan_zulu32@example.co.za,+27601450743,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,446.56,TRUE,9204115123081,Randburg Branch,FALSE,FALSE,2026-05-15,Active
PL14690,sarah_van der merwe95,sarah_van der merwe95@example.co.za,+27714954251,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,2625.07,TRUE,8006105123081,Android App,FALSE,FALSE,2026-05-15,Active
PL14691,michael_khumalo77,michael_khumalo77@example.co.za,+27829741513,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,871.72,TRUE,8205225123081,Android App,FALSE,FALSE,2026-05-15,Active
PL14692,zama_mokoena12,zama_mokoena12@example.co.za,+27604981285,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,927.83,TRUE,0112115123081,Pretoria Branch,FALSE,FALSE,2026-05-15,Active
PL14693,sipho_botha59,sipho_botha59@example.co.za,+27717652268,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Cape Town,ZAR,639.29,TRUE,7707215123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL14694,johan_khumalo41,johan_khumalo41@example.co.za,+27821374618,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Johannesburg,ZAR,1133.96,TRUE,9708285123081,Malvern Branch,FALSE,FALSE,2026-05-15,Active
PL14695,zama_van der merwe17,zama_van der merwe17@example.co.za,+27606876646,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Cape Town,ZAR,1515.32,TRUE,9309255123081,Randburg Branch,FALSE,FALSE,2026-05-15,Active
PL14696,pieter_khumalo32,pieter_khumalo32@example.co.za,+27829073702,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Pretoria,ZAR,582.71,TRUE,9810065123081,Mobile App,FALSE,FALSE,2026-05-15,Active
PL14697,pieter_mokoena14,pieter_mokoena14@example.co.za,+27821254168,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,414.98,TRUE,9207055123081,Mobile App,FALSE,FALSE,2026-05-15,Active
PL14698,david_smith72,david_smith72@example.co.za,+27827771220,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Johannesburg,ZAR,846.94,TRUE,0203185123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL14699,sipho_zulu96,sipho_zulu96@example.co.za,+27713321067,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Cape Town,ZAR,2713.93,TRUE,7808255123081,Randburg Branch,FALSE,FALSE,2026-05-15,Active
PL14700,naledi_khumalo21,naledi_khumalo21@example.co.za,+27601186850,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Potchefstroom,ZAR,2714.37,TRUE,8902135123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL14701,thabo_mokoena82,thabo_mokoena82@example.co.za,+27719665463,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Cape Town,ZAR,1827.94,TRUE,0402105123081,Web Portal,FALSE,FALSE,2026-05-15,Active
PL14702,sipho_ndlovu92,sipho_ndlovu92@example.co.za,+27827426169,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,1999.7,TRUE,7003095123081,iOS App,FALSE,FALSE,2026-05-15,Active
PL14703,johan_zulu56,johan_zulu56@example.co.za,+27713277520,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Johannesburg,ZAR,2626.04,TRUE,6710155123081,White River Branch,FALSE,FALSE,2026-05-15,Active
PL14704,pieter_mokoena87,pieter_mokoena87@example.co.za,+27821691568,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Durban,ZAR,394.43,TRUE,9407015123081,Mobile App,FALSE,FALSE,2026-05-15,Active
PL14705,sipho_mokoena84,sipho_mokoena84@example.co.za,+27714970905,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Johannesburg,ZAR,1953.38,TRUE,7704285123081,Pretoria Branch,FALSE,FALSE,2026-05-15,Active
PL14706,pieter_ndlovu11,pieter_ndlovu11@example.co.za,+27602545039,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Potchefstroom,ZAR,1576.13,TRUE,7412045123081,Randburg Branch,FALSE,FALSE,2026-05-15,Active
PL14707,zama_ndlovu79,zama_ndlovu79@example.co.za,+27604389332,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Cape Town,ZAR,1502.06,TRUE,7604265123081,Android App,FALSE,FALSE,2026-05-15,Active
PL14708,pieter_van der merwe31,pieter_van der merwe31@example.co.za,+27602326155,retail,{},2024-01-01 10:00:00,2026-06-01 14:20:00,Potchefstroom,ZAR,1551.26,TRUE,0508135123081,White River Branch,FALSE,FALSE,2026-05-15,Active
PL14709,thabo_khumalo81,thabo_khumalo81@example.co.za,+27822884222,"online,sportsbook",{},2024-01-01 10:00:00,2026-06-01 14:20:00,Potchefstroom,ZAR,2341.65,TRUE,0107185123081,iOS App,FALSE,FALSE,2026-05-15,Active
